entry,at,order
"""fry @ 50zmWBkrSR"" folds",2021-08-06T18:08:50.821Z,162827333082100
"""Krish1 @ -btq6m0c10"" folds",2021-08-06T18:08:49.970Z,162827332997000
"""sneakers @ P4t9Uuig11"" raises to 4.00",2021-08-06T18:08:49.039Z,162827332903900
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T18:08:42.739Z,162827332273900
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:08:41.807Z,162827332180700
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T18:08:38.541Z,162827331854100
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-06T18:08:36.925Z,162827331692511
"""moosh @ BbPu85ru25"" posts a small blind of 1.00",2021-08-06T18:08:36.925Z,162827331692510
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (334.25) | #5 ""ToniG @ al4PxvTw8i"" (513.50) | #6 ""sneakers @ P4t9Uuig11"" (432.00) | #7 ""Krish1 @ -btq6m0c10"" (179.00) | #8 ""fry @ 50zmWBkrSR"" (358.25) | #9 ""moosh @ BbPu85ru25"" (188.00) | #10 ""bubbles @ rYQPN15HQa"" (343.50)",2021-08-06T18:08:36.925Z,162827331692501
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""fry @ 50zmWBkrSR"") --",2021-08-06T18:08:36.925Z,162827331692500
"-- ending hand #110 --",2021-08-06T18:08:31.001Z,162827331100102
"""ToniG @ al4PxvTw8i"" collected 32.00 from pot",2021-08-06T18:08:31.001Z,162827331100101
"Uncalled bet of 25.50 returned to ""ToniG @ al4PxvTw8i""",2021-08-06T18:08:31.001Z,162827331100100
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T18:08:30.192Z,162827331019200
"""ToniG @ al4PxvTw8i"" bets 25.50",2021-08-06T18:08:26.862Z,162827330686200
"Turn: 3♠, A♦, 10♦ [2♥]",2021-08-06T18:08:16.887Z,162827329688700
"""sneakers @ P4t9Uuig11"" calls 8.50",2021-08-06T18:08:16.072Z,162827329607200
"""ToniG @ al4PxvTw8i"" bets 8.50",2021-08-06T18:08:13.398Z,162827329339800
"Flop:  [3♠, A♦, 10♦]",2021-08-06T18:08:01.867Z,162827328186700
"""moosh @ BbPu85ru25"" folds",2021-08-06T18:08:01.061Z,162827328106100
"""fry @ 50zmWBkrSR"" folds",2021-08-06T18:08:00.143Z,162827328014300
"""Krish1 @ -btq6m0c10"" folds",2021-08-06T18:07:59.089Z,162827327908900
"""sneakers @ P4t9Uuig11"" calls 6.00",2021-08-06T18:07:58.217Z,162827327821700
"""ToniG @ al4PxvTw8i"" raises to 6.00",2021-08-06T18:07:43.204Z,162827326320400
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:07:39.756Z,162827325975600
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T18:07:38.905Z,162827325890500
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T18:07:37.973Z,162827325797300
"""moosh @ BbPu85ru25"" posts a big blind of 2.00",2021-08-06T18:07:33.459Z,162827325345911
"""fry @ 50zmWBkrSR"" posts a small blind of 1.00",2021-08-06T18:07:33.459Z,162827325345910
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (334.25) | #5 ""ToniG @ al4PxvTw8i"" (496.00) | #6 ""sneakers @ P4t9Uuig11"" (446.50) | #7 ""Krish1 @ -btq6m0c10"" (179.00) | #8 ""fry @ 50zmWBkrSR"" (359.25) | #9 ""moosh @ BbPu85ru25"" (190.00) | #10 ""bubbles @ rYQPN15HQa"" (343.50)",2021-08-06T18:07:33.459Z,162827325345901
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""Krish1 @ -btq6m0c10"") --",2021-08-06T18:07:33.459Z,162827325345900
"-- ending hand #109 --",2021-08-06T18:07:30.511Z,162827325051102
"""fry @ 50zmWBkrSR"" collected 4.00 from pot",2021-08-06T18:07:30.511Z,162827325051101
"Uncalled bet of 2.00 returned to ""fry @ 50zmWBkrSR""",2021-08-06T18:07:30.511Z,162827325051100
"""Krish1 @ -btq6m0c10"" folds",2021-08-06T18:07:29.695Z,162827324969500
"""fry @ 50zmWBkrSR"" bets 2.00",2021-08-06T18:07:28.546Z,162827324854600
"""Krish1 @ -btq6m0c10"" checks",2021-08-06T18:07:26.117Z,162827324611700
"River: 10♣, Q♦, 10♥, 5♦ [3♣]",2021-08-06T18:07:25.294Z,162827324529400
"""fry @ 50zmWBkrSR"" checks",2021-08-06T18:07:24.481Z,162827324448100
"""Krish1 @ -btq6m0c10"" checks",2021-08-06T18:07:23.538Z,162827324353800
"Turn: 10♣, Q♦, 10♥ [5♦]",2021-08-06T18:07:23.371Z,162827324337100
"""fry @ 50zmWBkrSR"" checks",2021-08-06T18:07:22.566Z,162827324256600
"""Krish1 @ -btq6m0c10"" checks",2021-08-06T18:07:20.925Z,162827324092500
"Flop:  [10♣, Q♦, 10♥]",2021-08-06T18:07:19.727Z,162827323972700
"""fry @ 50zmWBkrSR"" checks",2021-08-06T18:07:18.914Z,162827323891400
"""Krish1 @ -btq6m0c10"" calls 2.00",2021-08-06T18:07:17.494Z,162827323749400
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T18:07:06.790Z,162827322679000
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T18:06:45.960Z,162827320596000
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:06:45.097Z,162827320509700
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T18:06:39.302Z,162827319930200
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T18:06:38.398Z,162827319839800
"""moosh @ BbPu85ru25"" folds",2021-08-06T18:06:37.544Z,162827319754400
"""fry @ 50zmWBkrSR"" posts a big blind of 2.00",2021-08-06T18:06:35.755Z,162827319575511
"""Krish1 @ -btq6m0c10"" posts a small blind of 1.00",2021-08-06T18:06:35.755Z,162827319575510
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (334.25) | #5 ""ToniG @ al4PxvTw8i"" (496.00) | #6 ""sneakers @ P4t9Uuig11"" (446.50) | #7 ""Krish1 @ -btq6m0c10"" (181.00) | #8 ""fry @ 50zmWBkrSR"" (357.25) | #9 ""moosh @ BbPu85ru25"" (190.00) | #10 ""bubbles @ rYQPN15HQa"" (343.50)",2021-08-06T18:06:35.755Z,162827319575501
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""sneakers @ P4t9Uuig11"") --",2021-08-06T18:06:35.755Z,162827319575500
"-- ending hand #108 --",2021-08-06T18:06:29.729Z,162827318972902
"""Krish1 @ -btq6m0c10"" collected 79.00 from pot with Two Pair, K's & 2's (combination: K♦, K♥, 2♦, 2♥, J♦)",2021-08-06T18:06:29.729Z,162827318972901
"""Krish1 @ -btq6m0c10"" shows a 2♦, K♦.",2021-08-06T18:06:29.729Z,162827318972900
"""bubbles @ rYQPN15HQa"" calls 31.00",2021-08-06T18:06:28.920Z,162827318892000
"""Krish1 @ -btq6m0c10"" bets 31.00",2021-08-06T18:06:26.182Z,162827318618200
"River: K♥, 4♠, 2♥, 7♥ [J♦]",2021-08-06T18:06:20.485Z,162827318048500
"""bubbles @ rYQPN15HQa"" checks",2021-08-06T18:06:19.678Z,162827317967800
"""Krish1 @ -btq6m0c10"" checks",2021-08-06T18:06:12.064Z,162827317206400
"Turn: K♥, 4♠, 2♥ [7♥]",2021-08-06T18:06:10.671Z,162827317067100
"""Krish1 @ -btq6m0c10"" calls 3.00",2021-08-06T18:06:09.863Z,162827316986300
"""bubbles @ rYQPN15HQa"" bets 3.00",2021-08-06T18:06:07.999Z,162827316799900
"""Krish1 @ -btq6m0c10"" checks",2021-08-06T18:06:05.151Z,162827316515100
"Flop:  [K♥, 4♠, 2♥]",2021-08-06T18:06:03.683Z,162827316368300
"""Krish1 @ -btq6m0c10"" calls 5.00",2021-08-06T18:06:02.833Z,162827316283300
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T18:05:59.633Z,162827315963300
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T18:05:58.724Z,162827315872400
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:05:39.809Z,162827313980900
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T18:05:38.969Z,162827313896900
"""bubbles @ rYQPN15HQa"" raises to 5.00",2021-08-06T18:05:36.941Z,162827313694100
"""moosh @ BbPu85ru25"" folds",2021-08-06T18:05:33.464Z,162827313346400
"The player ""Ayherk @ lYOja9mEqC"" requested a seat.",2021-08-06T18:05:23.169Z,162827312316900
"""fry @ 50zmWBkrSR"" folds",2021-08-06T18:05:18.438Z,162827311843800
"""Krish1 @ -btq6m0c10"" posts a big blind of 2.00",2021-08-06T18:05:16.294Z,162827311629412
"""sneakers @ P4t9Uuig11"" posts a small blind of 1.00",2021-08-06T18:05:16.294Z,162827311629411
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (334.25) | #5 ""ToniG @ al4PxvTw8i"" (496.00) | #6 ""sneakers @ P4t9Uuig11"" (447.50) | #7 ""Krish1 @ -btq6m0c10"" (141.00) | #8 ""fry @ 50zmWBkrSR"" (357.25) | #9 ""moosh @ BbPu85ru25"" (190.00) | #10 ""bubbles @ rYQPN15HQa"" (382.50)",2021-08-06T18:05:16.294Z,162827311629402
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""ToniG @ al4PxvTw8i"") --",2021-08-06T18:05:16.294Z,162827311629401
"The player ""Ayherk @ lYOja9mEqC"" quits the game with a stack of 0.00.",2021-08-06T18:05:16.294Z,162827311629400
"-- ending hand #107 --",2021-08-06T18:05:10.264Z,162827311026401
"""fry @ 50zmWBkrSR"" collected 273.50 from pot with Two Pair, Q's & 3's (combination: Q♣, Q♠, 3♥, 3♣, 9♥)",2021-08-06T18:05:10.264Z,162827311026400
"River: 3♥, 6♣, 5♠, 9♥ [3♣]",2021-08-06T18:05:06.220Z,162827310622000
"""fry @ 50zmWBkrSR"" shows a Q♣, Q♠.",2021-08-06T18:05:02.182Z,162827310218201
"""Ayherk @ lYOja9mEqC"" shows a A♣, K♥.",2021-08-06T18:05:02.182Z,162827310218200
"Some players choose to not run it twice.",2021-08-06T18:05:01.374Z,162827310137401
"""fry @ 50zmWBkrSR"" chooses to not run it twice.",2021-08-06T18:05:01.374Z,162827310137400
"""Ayherk @ lYOja9mEqC"" chooses to  run it twice.",2021-08-06T18:05:00.814Z,162827310081400
"Remaining players decide whether to run it twice.",2021-08-06T18:04:59.608Z,162827309960801
"""Ayherk @ lYOja9mEqC"" calls 105.25 and go all in",2021-08-06T18:04:59.608Z,162827309960800
"""fry @ 50zmWBkrSR"" raises to 105.25 and go all in",2021-08-06T18:04:53.958Z,162827309395800
"""Ayherk @ lYOja9mEqC"" bets 35.00",2021-08-06T18:04:46.867Z,162827308686700
"""fry @ 50zmWBkrSR"" checks",2021-08-06T18:04:37.398Z,162827307739800
"Turn: 3♥, 6♣, 5♠ [9♥]",2021-08-06T18:04:34.744Z,162827307474400
"""fry @ 50zmWBkrSR"" calls 15.00",2021-08-06T18:04:33.934Z,162827307393400
"""Ayherk @ lYOja9mEqC"" bets 15.00",2021-08-06T18:04:31.314Z,162827307131400
"""fry @ 50zmWBkrSR"" checks",2021-08-06T18:04:26.462Z,162827306646200
"Flop:  [3♥, 6♣, 5♠]",2021-08-06T18:04:21.310Z,162827306131000
"""fry @ 50zmWBkrSR"" calls 15.00",2021-08-06T18:04:20.501Z,162827306050100
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T18:04:15.554Z,162827305555400
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T18:04:14.610Z,162827305461000
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:03:53.758Z,162827303375800
"""Ayherk @ lYOja9mEqC"" raises to 15.00",2021-08-06T18:03:52.904Z,162827303290400
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T18:03:47.585Z,162827302758500
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T18:03:46.647Z,162827302664700
"""moosh @ BbPu85ru25"" folds",2021-08-06T18:03:42.657Z,162827302265700
"""fry @ 50zmWBkrSR"" raises to 5.00",2021-08-06T18:03:41.793Z,162827302179300
"""Krish1 @ -btq6m0c10"" folds",2021-08-06T18:03:36.196Z,162827301619600
"""sneakers @ P4t9Uuig11"" posts a big blind of 2.00",2021-08-06T18:03:34.863Z,162827301486312
"""ToniG @ al4PxvTw8i"" posts a small blind of 1.00",2021-08-06T18:03:34.863Z,162827301486311
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #3 ""Ayherk @ lYOja9mEqC"" (135.25) | #4 ""ZayZay @ 6qGmhA5z2u"" (334.25) | #5 ""ToniG @ al4PxvTw8i"" (497.00) | #6 ""sneakers @ P4t9Uuig11"" (449.50) | #7 ""Krish1 @ -btq6m0c10"" (141.00) | #8 ""fry @ 50zmWBkrSR"" (219.00) | #9 ""moosh @ BbPu85ru25"" (190.00) | #10 ""bubbles @ rYQPN15HQa"" (382.50)",2021-08-06T18:03:34.863Z,162827301486301
"-- starting hand #107  (No Limit Texas Hold'em) (dealer: ""ZayZay @ 6qGmhA5z2u"") --",2021-08-06T18:03:34.863Z,162827301486300
"-- ending hand #106 --",2021-08-06T18:03:28.954Z,162827300895402
"""fry @ 50zmWBkrSR"" collected 68.00 from pot",2021-08-06T18:03:28.954Z,162827300895401
"Uncalled bet of 48.00 returned to ""fry @ 50zmWBkrSR""",2021-08-06T18:03:28.954Z,162827300895400
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T18:03:28.140Z,162827300814000
"""fry @ 50zmWBkrSR"" bets 48.00",2021-08-06T18:03:19.088Z,162827299908800
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T18:03:01.584Z,162827298158400
"Turn: 4♠, 2♠, Q♣ [3♥]",2021-08-06T18:02:56.674Z,162827297667400
"""Krish1 @ -btq6m0c10"" folds",2021-08-06T18:02:55.844Z,162827297584400
"""sneakers @ P4t9Uuig11"" calls 19.00",2021-08-06T18:02:54.960Z,162827297496000
"""fry @ 50zmWBkrSR"" bets 19.00",2021-08-06T18:02:49.830Z,162827296983000
"""Krish1 @ -btq6m0c10"" checks",2021-08-06T18:02:36.433Z,162827295643300
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T18:02:35.436Z,162827295543600
"Flop:  [4♠, 2♠, Q♣]",2021-08-06T18:02:33.489Z,162827295348900
"""Krish1 @ -btq6m0c10"" calls 9.00",2021-08-06T18:02:32.679Z,162827295267900
"""sneakers @ P4t9Uuig11"" calls 9.00",2021-08-06T18:02:30.968Z,162827295096800
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T18:02:25.181Z,162827294518100
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:02:04.320Z,162827292432000
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T18:02:03.477Z,162827292347700
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T18:02:02.624Z,162827292262400
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T18:02:01.664Z,162827292166400
"""moosh @ BbPu85ru25"" folds",2021-08-06T18:02:00.814Z,162827292081400
"""fry @ 50zmWBkrSR"" raises to 9.00",2021-08-06T18:01:59.714Z,162827291971400
"""Krish1 @ -btq6m0c10"" calls 2.00",2021-08-06T18:01:44.258Z,162827290425800
"""sneakers @ P4t9Uuig11"" calls 2.00",2021-08-06T18:01:41.826Z,162827290182600
"""ToniG @ al4PxvTw8i"" posts a big blind of 2.00",2021-08-06T18:01:38.136Z,162827289813612
"""ZayZay @ 6qGmhA5z2u"" posts a small blind of 1.00",2021-08-06T18:01:38.136Z,162827289813611
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #3 ""Ayherk @ lYOja9mEqC"" (135.25) | #4 ""ZayZay @ 6qGmhA5z2u"" (335.25) | #5 ""ToniG @ al4PxvTw8i"" (499.00) | #6 ""sneakers @ P4t9Uuig11"" (477.50) | #7 ""Krish1 @ -btq6m0c10"" (150.00) | #8 ""fry @ 50zmWBkrSR"" (179.00) | #9 ""moosh @ BbPu85ru25"" (190.00) | #10 ""bubbles @ rYQPN15HQa"" (382.50)",2021-08-06T18:01:38.136Z,162827289813601
"-- starting hand #106  (No Limit Texas Hold'em) (dealer: ""Ayherk @ lYOja9mEqC"") --",2021-08-06T18:01:38.136Z,162827289813600
"""willie @ dZR2-4Ha6e"" shows a 8♦, 3♠.",2021-08-06T18:01:35.826Z,162827289582600
"-- ending hand #105 --",2021-08-06T18:01:31.520Z,162827289152002
"""sneakers @ P4t9Uuig11"" collected 84.00 from pot",2021-08-06T18:01:31.520Z,162827289152001
"Uncalled bet of 39.00 returned to ""sneakers @ P4t9Uuig11""",2021-08-06T18:01:31.520Z,162827289152000
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T18:01:30.702Z,162827289070200
"""sneakers @ P4t9Uuig11"" bets 39.00",2021-08-06T18:01:11.373Z,162827287137300
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T18:00:59.426Z,162827285942600
"Turn: 5♠, K♦, 8♠ [8♣]",2021-08-06T18:00:57.491Z,162827285749100
"""ZayZay @ 6qGmhA5z2u"" calls 24.00",2021-08-06T18:00:56.678Z,162827285667800
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T18:00:39.111Z,162827283911100
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T18:00:38.180Z,162827283818000
"""sneakers @ P4t9Uuig11"" bets 24.00",2021-08-06T18:00:30.655Z,162827283065500
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T18:00:23.723Z,162827282372300
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T18:00:16.954Z,162827281695400
"Flop:  [5♠, K♦, 8♠]",2021-08-06T18:00:10.412Z,162827281041200
"""ZayZay @ 6qGmhA5z2u"" calls 9.00",2021-08-06T18:00:09.605Z,162827280960500
"""Ayherk @ lYOja9mEqC"" calls 9.00",2021-08-06T17:59:51.416Z,162827279141600
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T17:59:50.428Z,162827279042800
"""bubbles @ rYQPN15HQa"" calls 9.00",2021-08-06T17:59:49.460Z,162827278946000
"""moosh @ BbPu85ru25"" folds",2021-08-06T17:59:40.576Z,162827278057600
"""fry @ 50zmWBkrSR"" folds",2021-08-06T17:59:21.877Z,162827276187700
"""Krish1 @ -btq6m0c10"" folds",2021-08-06T17:59:21.028Z,162827276102800
"""sneakers @ P4t9Uuig11"" raises to 9.00",2021-08-06T17:59:20.160Z,162827276016000
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T17:59:15.844Z,162827275584400
"""ZayZay @ 6qGmhA5z2u"" posts a big blind of 2.00",2021-08-06T17:59:14.034Z,162827275403413
"""Ayherk @ lYOja9mEqC"" posts a small blind of 1.00",2021-08-06T17:59:14.034Z,162827275403412
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (146.50) | #3 ""Ayherk @ lYOja9mEqC"" (144.25) | #4 ""ZayZay @ 6qGmhA5z2u"" (368.25) | #5 ""ToniG @ al4PxvTw8i"" (499.00) | #6 ""sneakers @ P4t9Uuig11"" (426.50) | #7 ""Krish1 @ -btq6m0c10"" (150.00) | #8 ""fry @ 50zmWBkrSR"" (179.00) | #9 ""moosh @ BbPu85ru25"" (190.00) | #10 ""bubbles @ rYQPN15HQa"" (391.50)",2021-08-06T17:59:14.034Z,162827275403402
"-- starting hand #105  (No Limit Texas Hold'em) (dealer: ""willie @ dZR2-4Ha6e"") --",2021-08-06T17:59:14.034Z,162827275403401
"The player ""Krish1 @ -btq6m0c10"" joined the game with a stack of 150.00.",2021-08-06T17:59:14.034Z,162827275403400
"The admin approved the player ""Krish1 @ -btq6m0c10"" participation with a stack of 150.00.",2021-08-06T17:59:08.230Z,162827274823000
"-- ending hand #104 --",2021-08-06T17:59:08.109Z,162827274810902
"""Ayherk @ lYOja9mEqC"" collected 3.00 from pot",2021-08-06T17:59:08.109Z,162827274810901
"Uncalled bet of 1.00 returned to ""Ayherk @ lYOja9mEqC""",2021-08-06T17:59:08.109Z,162827274810900
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T17:59:07.297Z,162827274729700
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T17:59:06.280Z,162827274628000
"""moosh @ BbPu85ru25"" folds",2021-08-06T17:59:05.432Z,162827274543200
"The player ""Krish1 @ -btq6m0c10"" requested a seat.",2021-08-06T17:59:03.739Z,162827274373900
"""fry @ 50zmWBkrSR"" folds",2021-08-06T17:59:03.586Z,162827274358600
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T17:59:02.646Z,162827274264600
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T17:59:01.736Z,162827274173600
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T17:59:00.846Z,162827274084600
"""moosh @ BbPu85ru25"" posts a missing small blind of 1.00",2021-08-06T17:58:59.072Z,162827273907214
"""Ayherk @ lYOja9mEqC"" posts a big blind of 2.00",2021-08-06T17:58:59.072Z,162827273907213
"""willie @ dZR2-4Ha6e"" posts a small blind of 1.00",2021-08-06T17:58:59.072Z,162827273907212
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (147.50) | #3 ""Ayherk @ lYOja9mEqC"" (142.25) | #4 ""ZayZay @ 6qGmhA5z2u"" (368.25) | #5 ""ToniG @ al4PxvTw8i"" (499.00) | #6 ""sneakers @ P4t9Uuig11"" (426.50) | #8 ""fry @ 50zmWBkrSR"" (179.00) | #9 ""moosh @ BbPu85ru25"" (191.00) | #10 ""bubbles @ rYQPN15HQa"" (391.50)",2021-08-06T17:58:59.072Z,162827273907203
"-- starting hand #104  (No Limit Texas Hold'em) (dealer: ""bubbles @ rYQPN15HQa"") --",2021-08-06T17:58:59.072Z,162827273907202
"The player ""moosh @ BbPu85ru25"" joined the game with a stack of 191.00.",2021-08-06T17:58:59.072Z,162827273907201
"The player ""Krish1 @ -btq6m0c10"" quits the game with a stack of 0.00.",2021-08-06T17:58:59.072Z,162827273907200
"-- ending hand #103 --",2021-08-06T17:58:51.037Z,162827273103702
"""ToniG @ al4PxvTw8i"" collected 158.50 from pot with Pair, 8's on the second run  (combination: 8♦, 8♣, Q♣, 10♦, 9♣)",2021-08-06T17:58:51.037Z,162827273103701
"""ToniG @ al4PxvTw8i"" collected 158.50 from pot with Two Pair, 8's & 7's (combination: 8♦, 8♣, 7♥, 7♠, 10♦)",2021-08-06T17:58:51.037Z,162827273103700
"River (second run): 9♣, 7♥, 8♣, 5♠ [Q♣]",2021-08-06T17:58:46.996Z,162827272699600
"River: 9♣, 7♥, 8♣, 5♠ [7♠]",2021-08-06T17:58:42.977Z,162827272297700
"""Krish1 @ -btq6m0c10"" shows a J♥, K♠.",2021-08-06T17:58:38.945Z,162827271894501
"""ToniG @ al4PxvTw8i"" shows a 10♦, 8♦.",2021-08-06T17:58:38.945Z,162827271894500
"All players in hand choose to run it twice.",2021-08-06T17:58:38.138Z,162827271813801
"""ToniG @ al4PxvTw8i"" chooses to  run it twice.",2021-08-06T17:58:38.138Z,162827271813800
"""Krish1 @ -btq6m0c10"" chooses to  run it twice.",2021-08-06T17:58:37.450Z,162827271745000
"Remaining players decide whether to run it twice.",2021-08-06T17:58:35.950Z,162827271595001
"""ToniG @ al4PxvTw8i"" calls 117.25",2021-08-06T17:58:35.950Z,162827271595000
"""Krish1 @ -btq6m0c10"" raises to 117.25 and go all in",2021-08-06T17:58:21.810Z,162827270181000
"""ToniG @ al4PxvTw8i"" bets 35.00",2021-08-06T17:58:18.906Z,162827269890600
"Turn: 9♣, 7♥, 8♣ [5♠]",2021-08-06T17:58:00.534Z,162827268053400
"""ToniG @ al4PxvTw8i"" calls 24.75",2021-08-06T17:57:59.725Z,162827267972500
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T17:57:56.055Z,162827267605500
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T17:57:54.535Z,162827267453500
"""Krish1 @ -btq6m0c10"" bets 24.75",2021-08-06T17:57:52.840Z,162827267284000
"""ToniG @ al4PxvTw8i"" checks",2021-08-06T17:57:49.674Z,162827266967400
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T17:57:47.575Z,162827266757500
"""willie @ dZR2-4Ha6e"" checks",2021-08-06T17:57:44.263Z,162827266426300
"Flop:  [9♣, 7♥, 8♣]",2021-08-06T17:57:42.548Z,162827266254800
"""ToniG @ al4PxvTw8i"" calls 8.00",2021-08-06T17:57:41.726Z,162827266172600
"""Ayherk @ lYOja9mEqC"" calls 8.00",2021-08-06T17:57:35.612Z,162827265561200
"""willie @ dZR2-4Ha6e"" calls 8.00",2021-08-06T17:57:34.420Z,162827265442000
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T17:57:31.919Z,162827265191900
"""fry @ 50zmWBkrSR"" folds",2021-08-06T17:57:31.064Z,162827265106400
"The player ""moosh @ BbPu85ru25"" sit back with the stack of 191.00.",2021-08-06T17:57:30.126Z,162827265012600
"""Krish1 @ -btq6m0c10"" raises to 8.00",2021-08-06T17:57:28.969Z,162827264896900
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T17:57:25.396Z,162827264539600
"""ToniG @ al4PxvTw8i"" calls 2.00",2021-08-06T17:57:24.496Z,162827264449600
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T17:57:18.140Z,162827263814000
"""Ayherk @ lYOja9mEqC"" calls 2.00",2021-08-06T17:57:16.685Z,162827263668500
"""willie @ dZR2-4Ha6e"" posts a big blind of 2.00",2021-08-06T17:57:15.301Z,162827263530112
"""bubbles @ rYQPN15HQa"" posts a small blind of 1.00",2021-08-06T17:57:15.301Z,162827263530111
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (155.50) | #3 ""Ayherk @ lYOja9mEqC"" (150.25) | #4 ""ZayZay @ 6qGmhA5z2u"" (368.25) | #5 ""ToniG @ al4PxvTw8i"" (332.00) | #6 ""sneakers @ P4t9Uuig11"" (426.50) | #7 ""Krish1 @ -btq6m0c10"" (150.00) | #8 ""fry @ 50zmWBkrSR"" (179.00) | #10 ""bubbles @ rYQPN15HQa"" (392.50)",2021-08-06T17:57:15.301Z,162827263530102
"-- starting hand #103  (No Limit Texas Hold'em) (dead button) --",2021-08-06T17:57:15.301Z,162827263530101
"The player ""Krish1 @ -btq6m0c10"" joined the game with a stack of 150.00.",2021-08-06T17:57:15.301Z,162827263530100
"-- ending hand #102 --",2021-08-06T17:57:09.374Z,162827262937402
"""Ayherk @ lYOja9mEqC"" collected 4.00 from pot",2021-08-06T17:57:09.374Z,162827262937401
"Uncalled bet of 4.00 returned to ""Ayherk @ lYOja9mEqC""",2021-08-06T17:57:09.374Z,162827262937400
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T17:57:08.559Z,162827262855900
"""fry @ 50zmWBkrSR"" folds",2021-08-06T17:57:07.712Z,162827262771200
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T17:57:06.854Z,162827262685400
"The admin approved the player ""Krish1 @ -btq6m0c10"" participation with a stack of 150.00.",2021-08-06T17:56:55.690Z,162827261569000
"""ToniG @ al4PxvTw8i"" folds",2021-08-06T17:56:52.230Z,162827261223000
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T17:56:51.271Z,162827261127100
"The player ""Krish1 @ -btq6m0c10"" requested a seat.",2021-08-06T17:56:50.182Z,162827261018200
"""Ayherk @ lYOja9mEqC"" raises to 6.00",2021-08-06T17:56:44.281Z,162827260428100
